name,method,correct_ratio,correct_seed,lr,epochs,optimizer,mask_stage,correct_accuracy,wrong_accuracy,forgetting_rate
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-8-ep3-optsgd-masknone,sft,100.0,0,5e-8,3,sgd,none,0.504950495049505,0.5476878612716763,0.49504950495049505
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-8-ep3-optadamw-masknone,sft,100.0,0,5e-8,3,adamw,none,0.3564356435643564,0.5765895953757225,0.6435643564356436
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-8-ep2-optsgd-masknone,sft,100.0,0,5e-8,2,sgd,none,0.5594059405940595,0.5173410404624278,0.44059405940594054
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-8-ep2-optadamw-masknone,sft,100.0,0,5e-8,2,adamw,none,0.38366336633663367,0.5679190751445087,0.6163366336633663
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-8-ep1-optsgd-masknone,sft,100.0,0,5e-8,1,sgd,none,0.6955445544554455,0.4624277456647399,0.3044554455445545
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-8-ep1-optadamw-masknone,sft,100.0,0,5e-8,1,adamw,none,0.556930693069307,0.5130057803468208,0.443069306930693
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-8-ep3-optsgd-masknone,sft,100.0,0,2e-8,3,sgd,none,0.6608910891089109,0.48554913294797686,0.3391089108910891
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-8-ep3-optadamw-masknone,sft,100.0,0,2e-8,3,adamw,none,0.5,0.5433526011560693,0.5
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-8-ep2-optsgd-masknone,sft,100.0,0,2e-8,2,sgd,none,0.7326732673267327,0.430635838150289,0.26732673267326734
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-8-ep2-optadamw-masknone,sft,100.0,0,2e-8,2,adamw,none,0.6386138613861386,0.4739884393063584,0.3613861386138614
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-8-ep1-optsgd-masknone,sft,100.0,0,2e-8,1,sgd,none,0.8168316831683168,0.32947976878612717,0.18316831683168322
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-8-ep1-optadamw-masknone,sft,100.0,0,2e-8,1,adamw,none,0.7970297029702971,0.3612716763005781,0.20297029702970293
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-8-ep3-optsgd-masknone,sft,100.0,0,1e-8,3,sgd,none,0.7722772277227723,0.3959537572254335,0.2277227722772277
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-8-ep3-optadamw-masknone,sft,100.0,0,1e-8,3,adamw,none,0.7079207920792079,0.4393063583815029,0.2920792079207921
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-8-ep2-optsgd-masknone,sft,100.0,0,1e-8,2,sgd,none,0.8267326732673267,0.32803468208092484,0.1732673267326733
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-8-ep2-optadamw-masknone,sft,100.0,0,1e-8,2,adamw,none,0.7871287128712872,0.3612716763005781,0.21287128712871284
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-8-ep1-optsgd-masknone,sft,100.0,0,1e-8,1,sgd,none,0.9257425742574258,0.21242774566473988,0.07425742574257421
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-8-ep1-optadamw-masknone,sft,100.0,0,1e-8,1,adamw,none,0.9653465346534652,0.13439306358381503,0.034653465346534795
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-7-ep25-optsgd-masknone,sft,100.0,0,1e-7,25,sgd,none,0.349009900990099,0.6676300578034682,0.650990099009901
