name,method,correct_ratio,correct_seed,lr,epochs,optimizer,mask_stage,correct_accuracy,wrong_accuracy,forgetting_rate
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep2-optsgd-maskgradient,cnl,60.0,0,0.00001,2,sgd,gradient,0.1859504132231405,0.3468208092485549,0.8140495867768596
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep2-optsgd-maskupdate,cnl,40.0,0,0.00001,2,sgd,update,0.16049382716049382,0.34971098265895956,0.8395061728395061
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep2-optsgd-maskgradient,cnl,40.0,0,0.00001,2,sgd,gradient,0.16049382716049382,0.34971098265895956,0.8395061728395061
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep2-optsgd-maskupdate,cnl,20.0,0,0.00001,2,sgd,update,0.09876543209876544,0.34826589595375723,0.9012345679012346
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep2-optsgd-maskgradient,cnl,20.0,0,0.00001,2,sgd,gradient,0.09876543209876544,0.34826589595375723,0.9012345679012346
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep2-optsgd-maskupdate,cnl,10.0,0,0.00001,2,sgd,update,0.2,0.3569364161849711,0.8
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep2-optsgd-maskgradient,cnl,10.0,0,0.00001,2,sgd,gradient,0.2,0.3569364161849711,0.8
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-5-ep2-optadamw-masknone,sft,100.0,0,0.00001,2,adamw,none,0.06188118811881188,0.3511560693641618,0.9381188118811881
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep2-optadamw-maskupdate,cnl,100.0,0,0.00001,2,adamw,update,0.25742574257425743,0.7254335260115607,0.7425742574257426
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep2-optadamw-maskgradient,cnl,100.0,0,0.00001,2,adamw,gradient,0.15346534653465346,0.3265895953757225,0.8465346534653465
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep2-optadamw-maskupdate,cnl,80.0,0,0.00001,2,adamw,update,0.21671826625386997,0.6734104046242775,0.78328173374613
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep2-optadamw-maskgradient,cnl,80.0,0,0.00001,2,adamw,gradient,0.06501547987616099,0.33670520231213874,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep2-optadamw-maskupdate,cnl,60.0,0,0.00001,2,adamw,update,0.3181818181818182,0.791907514450867,0.6818181818181819
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep2-optadamw-maskgradient,cnl,60.0,0,0.00001,2,adamw,gradient,0.15702479338842976,0.3265895953757225,0.8429752066115702
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep2-optadamw-maskupdate,cnl,40.0,0,0.00001,2,adamw,update,0.12345679012345678,0.48554913294797686,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep2-optadamw-maskgradient,cnl,40.0,0,0.00001,2,adamw,gradient,0.06790123456790123,0.33670520231213874,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep2-optadamw-maskupdate,cnl,20.0,0,0.00001,2,adamw,update,0.2839506172839506,0.7817919075144508,0.7160493827160495
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep2-optadamw-maskgradient,cnl,20.0,0,0.00001,2,adamw,gradient,0.14814814814814814,0.3583815028901734,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep2-optadamw-maskupdate,cnl,10.0,0,0.00001,2,adamw,update,0.275,0.6098265895953757,0.725
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep2-optadamw-maskgradient,cnl,10.0,0,0.00001,2,adamw,gradient,0.075,0.3352601156069364,0.925
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-5-ep1-optsgd-masknone,sft,100.0,0,0.00001,1,sgd,none,0.2871287128712871,0.7369942196531792,0.7128712871287128
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep1-optsgd-maskupdate,cnl,100.0,0,0.00001,1,sgd,update,0.12376237623762376,0.3800578034682081,0.8762376237623762
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep1-optsgd-maskgradient,cnl,100.0,0,0.00001,1,sgd,gradient,0.12376237623762376,0.3800578034682081,0.8762376237623762
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep1-optsgd-maskupdate,cnl,80.0,0,0.00001,1,sgd,update,0.1393188854489164,0.3338150289017341,0.8606811145510835
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep1-optsgd-maskgradient,cnl,80.0,0,0.00001,1,sgd,gradient,0.1393188854489164,0.3338150289017341,0.8606811145510835
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep1-optsgd-maskupdate,cnl,60.0,0,0.00001,1,sgd,update,0.15702479338842976,0.37716763005780346,0.8429752066115702
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep1-optsgd-maskgradient,cnl,60.0,0,0.00001,1,sgd,gradient,0.15702479338842976,0.37716763005780346,0.8429752066115702
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep1-optsgd-maskupdate,cnl,40.0,0,0.00001,1,sgd,update,0.12345679012345678,0.3713872832369942,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep1-optsgd-maskgradient,cnl,40.0,0,0.00001,1,sgd,gradient,0.12345679012345678,0.3713872832369942,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep1-optsgd-maskupdate,cnl,20.0,0,0.00001,1,sgd,update,0.07407407407407407,0.35260115606936415,0.9259259259259259
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep1-optsgd-maskgradient,cnl,20.0,0,0.00001,1,sgd,gradient,0.07407407407407407,0.35260115606936415,0.9259259259259259
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep1-optsgd-maskupdate,cnl,10.0,0,0.00001,1,sgd,update,0.1,0.3887283236994219,0.9
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep1-optsgd-maskgradient,cnl,10.0,0,0.00001,1,sgd,gradient,0.1,0.3887283236994219,0.9
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-5-ep1-optadamw-masknone,sft,100.0,0,0.00001,1,adamw,none,0.18564356435643564,0.7702312138728323,0.8143564356435644
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep1-optadamw-maskupdate,cnl,100.0,0,0.00001,1,adamw,update,0.1485148514851485,0.6242774566473989,0.8514851485148515
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep1-optadamw-maskgradient,cnl,100.0,0,0.00001,1,adamw,gradient,0.08168316831683169,0.37427745664739887,0.9183168316831684
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep1-optadamw-maskupdate,cnl,80.0,0,0.00001,1,adamw,update,0.2043343653250774,0.6098265895953757,0.7956656346749226
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep1-optadamw-maskgradient,cnl,80.0,0,0.00001,1,adamw,gradient,0.09907120743034056,0.3699421965317919,0.9009287925696594
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep1-optadamw-maskupdate,cnl,60.0,0,0.00001,1,adamw,update,0.256198347107438,0.7109826589595376,0.743801652892562
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep1-optadamw-maskgradient,cnl,60.0,0,0.00001,1,adamw,gradient,0.05371900826446281,0.33670520231213874,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep1-optadamw-maskupdate,cnl,40.0,0,0.00001,1,adamw,update,0.30246913580246915,0.7471098265895953,0.6975308641975309
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep1-optadamw-maskgradient,cnl,40.0,0,0.00001,1,adamw,gradient,0.06790123456790123,0.33670520231213874,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep1-optadamw-maskupdate,cnl,20.0,0,0.00001,1,adamw,update,0.04938271604938271,0.4263005780346821,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep1-optadamw-maskgradient,cnl,20.0,0,0.00001,1,adamw,gradient,0.04938271604938271,0.33670520231213874,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep1-optadamw-maskupdate,cnl,10.0,0,0.00001,1,adamw,update,0.05,0.407514450867052,0.95
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep1-optadamw-maskgradient,cnl,10.0,0,0.00001,1,adamw,gradient,0.225,0.3338150289017341,0.775
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-6-ep3-optsgd-masknone,sft,100.0,0,0.000005,3,sgd,none,0.2995049504950495,0.8236994219653179,0.7004950495049505
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep3-optsgd-maskupdate,cnl,100.0,0,0.000005,3,sgd,update,0.14603960396039603,0.2947976878612717,0.8539603960396039
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep3-optsgd-maskgradient,cnl,100.0,0,0.000005,3,sgd,gradient,0.14603960396039603,0.2947976878612717,0.8539603960396039
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep3-optsgd-maskupdate,cnl,80.0,0,0.000005,3,sgd,update,0.12693498452012383,0.3439306358381503,0.8730650154798761
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep3-optsgd-maskgradient,cnl,80.0,0,0.000005,3,sgd,gradient,0.12693498452012383,0.3439306358381503,0.8730650154798761
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep3-optsgd-maskupdate,cnl,60.0,0,0.000005,3,sgd,update,0.1446280991735537,0.29190751445086704,0.8553719008264463
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep3-optsgd-maskgradient,cnl,60.0,0,0.000005,3,sgd,gradient,0.1446280991735537,0.29190751445086704,0.8553719008264463
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep3-optsgd-maskupdate,cnl,40.0,0,0.000005,3,sgd,update,0.1111111111111111,0.3309248554913295,0.8888888888888888
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep3-optsgd-maskgradient,cnl,40.0,0,0.000005,3,sgd,gradient,0.1111111111111111,0.3309248554913295,0.8888888888888888
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep3-optsgd-maskupdate,cnl,20.0,0,0.000005,3,sgd,update,0.14814814814814814,0.30057803468208094,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep3-optsgd-maskgradient,cnl,20.0,0,0.000005,3,sgd,gradient,0.14814814814814814,0.30057803468208094,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep3-optsgd-maskupdate,cnl,10.0,0,0.000005,3,sgd,update,0.2,0.3338150289017341,0.8
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep3-optsgd-maskgradient,cnl,10.0,0,0.000005,3,sgd,gradient,0.2,0.3338150289017341,0.8
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-6-ep3-optadamw-masknone,sft,100.0,0,0.000005,3,adamw,none,0.2722772277227723,0.96242774566474,0.7277227722772277
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep3-optadamw-maskupdate,cnl,100.0,0,0.000005,3,adamw,update,0.32425742574257427,0.9089595375722545,0.6757425742574257
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep3-optadamw-maskgradient,cnl,100.0,0,0.000005,3,adamw,gradient,0.1311881188118812,0.3236994219653179,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep3-optadamw-maskupdate,cnl,80.0,0,0.000005,3,adamw,update,0.30030959752321984,0.8453757225433526,0.6996904024767802
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep3-optadamw-maskgradient,cnl,80.0,0,0.000005,3,adamw,gradient,0.06501547987616099,0.33670520231213874,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep3-optadamw-maskupdate,cnl,60.0,0,0.000005,3,adamw,update,0.34710743801652894,0.9465317919075144,0.6528925619834711
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep3-optadamw-maskgradient,cnl,60.0,0,0.000005,3,adamw,gradient,0.05371900826446281,0.33670520231213874,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep3-optadamw-maskupdate,cnl,40.0,0,0.000005,3,adamw,update,0.345679012345679,0.884393063583815,0.654320987654321
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep3-optadamw-maskgradient,cnl,40.0,0,0.000005,3,adamw,gradient,0.10493827160493828,0.3309248554913295,0.8950617283950617
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep3-optadamw-maskupdate,cnl,20.0,0,0.000005,3,adamw,update,0.3333333333333333,0.8815028901734104,0.6666666666666667
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep3-optadamw-maskgradient,cnl,20.0,0,0.000005,3,adamw,gradient,0.12345679012345678,0.3265895953757225,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep3-optadamw-maskupdate,cnl,10.0,0,0.000005,3,adamw,update,0.375,0.9378612716763006,0.625
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep3-optadamw-maskgradient,cnl,10.0,0,0.000005,3,adamw,gradient,0.225,0.3309248554913295,0.775
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-6-ep2-optsgd-masknone,sft,100.0,0,0.000005,2,sgd,none,0.297029702970297,0.7557803468208093,0.7029702970297029
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep2-optsgd-maskupdate,cnl,100.0,0,0.000005,2,sgd,update,0.1608910891089109,0.32514450867052025,0.8391089108910891
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep2-optsgd-maskgradient,cnl,100.0,0,0.000005,2,sgd,gradient,0.1608910891089109,0.32514450867052025,0.8391089108910891
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep2-optsgd-maskupdate,cnl,80.0,0,0.000005,2,sgd,update,0.1331269349845201,0.3352601156069364,0.8668730650154799
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep2-optsgd-maskgradient,cnl,80.0,0,0.000005,2,sgd,gradient,0.1331269349845201,0.3352601156069364,0.8668730650154799
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep2-optsgd-maskupdate,cnl,60.0,0,0.000005,2,sgd,update,0.19421487603305784,0.3092485549132948,0.8057851239669421
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep2-optsgd-maskgradient,cnl,60.0,0,0.000005,2,sgd,gradient,0.19421487603305784,0.3092485549132948,0.8057851239669421
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep2-optsgd-maskupdate,cnl,40.0,0,0.000005,2,sgd,update,0.0925925925925926,0.3063583815028902,0.9074074074074074
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep2-optsgd-maskgradient,cnl,40.0,0,0.000005,2,sgd,gradient,0.0925925925925926,0.3063583815028902,0.9074074074074074
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep2-optsgd-maskupdate,cnl,20.0,0,0.000005,2,sgd,update,0.1728395061728395,0.32803468208092484,0.8271604938271605
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep2-optsgd-maskgradient,cnl,20.0,0,0.000005,2,sgd,gradient,0.1728395061728395,0.32803468208092484,0.8271604938271605
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep2-optsgd-maskupdate,cnl,10.0,0,0.000005,2,sgd,update,0.225,0.30346820809248554,0.775
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep2-optsgd-maskgradient,cnl,10.0,0,0.000005,2,sgd,gradient,0.225,0.30346820809248554,0.775
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-6-ep2-optadamw-masknone,sft,100.0,0,0.000005,2,adamw,none,0.24504950495049505,0.916184971098266,0.754950495049505
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep2-optadamw-maskupdate,cnl,100.0,0,0.000005,2,adamw,update,0.24257425742574257,0.7644508670520231,0.7574257425742574
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep2-optadamw-maskgradient,cnl,100.0,0,0.000005,2,adamw,gradient,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep2-optadamw-maskupdate,cnl,80.0,0,0.000005,2,adamw,update,0.26006191950464397,0.8236994219653179,0.739938080495356
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep2-optadamw-maskgradient,cnl,80.0,0,0.000005,2,adamw,gradient,0.09287925696594428,0.3352601156069364,0.9071207430340558
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep2-optadamw-maskupdate,cnl,60.0,0,0.000005,2,adamw,update,0.2892561983471074,0.7817919075144508,0.7107438016528926
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep2-optadamw-maskgradient,cnl,60.0,0,0.000005,2,adamw,gradient,0.16115702479338842,0.3236994219653179,0.8388429752066116
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep2-optadamw-maskupdate,cnl,40.0,0,0.000005,2,adamw,update,0.30246913580246915,0.661849710982659,0.6975308641975309
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep2-optadamw-maskgradient,cnl,40.0,0,0.000005,2,adamw,gradient,0.15432098765432098,0.3265895953757225,0.845679012345679
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep2-optadamw-maskupdate,cnl,20.0,0,0.000005,2,adamw,update,0.12345679012345678,0.5447976878612717,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep2-optadamw-maskgradient,cnl,20.0,0,0.000005,2,adamw,gradient,0.04938271604938271,0.33670520231213874,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep2-optadamw-maskupdate,cnl,10.0,0,0.000005,2,adamw,update,0.325,0.7528901734104047,0.675
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep2-optadamw-maskgradient,cnl,10.0,0,0.000005,2,adamw,gradient,0.225,0.3265895953757225,0.775
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-6-ep1-optsgd-masknone,sft,100.0,0,0.000005,1,sgd,none,0.297029702970297,0.6835260115606936,0.7029702970297029
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep1-optsgd-maskupdate,cnl,100.0,0,0.000005,1,sgd,update,0.13861386138613865,0.3309248554913295,0.8613861386138614
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep1-optsgd-maskgradient,cnl,100.0,0,0.000005,1,sgd,gradient,0.13861386138613865,0.3309248554913295,0.8613861386138614
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep1-optsgd-maskupdate,cnl,80.0,0,0.000005,1,sgd,update,0.1393188854489164,0.3208092485549133,0.8606811145510835
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep1-optsgd-maskgradient,cnl,80.0,0,0.000005,1,sgd,gradient,0.1393188854489164,0.3208092485549133,0.8606811145510835
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep1-optsgd-maskupdate,cnl,60.0,0,0.000005,1,sgd,update,0.17768595041322313,0.37716763005780346,0.8223140495867769
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep1-optsgd-maskgradient,cnl,60.0,0,0.000005,1,sgd,gradient,0.17768595041322313,0.37716763005780346,0.8223140495867769
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep1-optsgd-maskupdate,cnl,40.0,0,0.000005,1,sgd,update,0.09876543209876544,0.3612716763005781,0.9012345679012346
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep1-optsgd-maskgradient,cnl,40.0,0,0.000005,1,sgd,gradient,0.09876543209876544,0.3612716763005781,0.9012345679012346
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep1-optsgd-maskupdate,cnl,20.0,0,0.000005,1,sgd,update,0.09876543209876544,0.3815028901734104,0.9012345679012346
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep1-optsgd-maskgradient,cnl,20.0,0,0.000005,1,sgd,gradient,0.09876543209876544,0.3815028901734104,0.9012345679012346
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep1-optsgd-maskupdate,cnl,10.0,0,0.000005,1,sgd,update,0.15,0.3800578034682081,0.85
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep1-optsgd-maskgradient,cnl,10.0,0,0.000005,1,sgd,gradient,0.15,0.3800578034682081,0.85
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-6-ep1-optadamw-masknone,sft,100.0,0,0.000005,1,adamw,none,0.2202970297029703,0.8208092485549133,0.7797029702970297
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep1-optadamw-maskupdate,cnl,100.0,0,0.000005,1,adamw,update,0.2103960396039604,0.6589595375722543,0.7896039603960396
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-6-ep1-optadamw-maskgradient,cnl,100.0,0,0.000005,1,adamw,gradient,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep1-optadamw-maskupdate,cnl,80.0,0,0.000005,1,adamw,update,0.17647058823529413,0.6820809248554913,0.8235294117647058
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-6-ep1-optadamw-maskgradient,cnl,80.0,0,0.000005,1,adamw,gradient,0.06501547987616099,0.3453757225433526,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep1-optadamw-maskupdate,cnl,60.0,0,0.000005,1,adamw,update,0.19421487603305784,0.6676300578034682,0.8057851239669421
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-6-ep1-optadamw-maskgradient,cnl,60.0,0,0.000005,1,adamw,gradient,0.05371900826446281,0.33815028901734107,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep1-optadamw-maskupdate,cnl,40.0,0,0.000005,1,adamw,update,0.2654320987654321,0.7485549132947977,0.7345679012345678
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-6-ep1-optadamw-maskgradient,cnl,40.0,0,0.000005,1,adamw,gradient,0.10493827160493828,0.3829479768786127,0.8950617283950617
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep1-optadamw-maskupdate,cnl,20.0,0,0.000005,1,adamw,update,0.18518518518518515,0.523121387283237,0.8148148148148149
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-6-ep1-optadamw-maskgradient,cnl,20.0,0,0.000005,1,adamw,gradient,0.04938271604938271,0.33959537572254334,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep1-optadamw-maskupdate,cnl,10.0,0,0.000005,1,adamw,update,0.225,0.7167630057803468,0.775
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-6-ep1-optadamw-maskgradient,cnl,10.0,0,0.000005,1,adamw,gradient,0.05,0.33670520231213874,0.95
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-6-ep3-optsgd-masknone,sft,100.0,0,0.000002,3,sgd,none,0.3094059405940594,0.7109826589595376,0.6905940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep3-optsgd-maskupdate,cnl,100.0,0,0.000002,3,sgd,update,0.3465346534653465,0.5202312138728323,0.6534653465346535
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep3-optsgd-maskgradient,cnl,100.0,0,0.000002,3,sgd,gradient,0.3465346534653465,0.5202312138728323,0.6534653465346535
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep3-optsgd-maskupdate,cnl,80.0,0,0.000002,3,sgd,update,0.37770897832817335,0.5086705202312138,0.6222910216718267
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep3-optsgd-maskgradient,cnl,80.0,0,0.000002,3,sgd,gradient,0.37770897832817335,0.5086705202312138,0.6222910216718267
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep3-optsgd-maskupdate,cnl,60.0,0,0.000002,3,sgd,update,0.3140495867768595,0.5578034682080925,0.6859504132231404
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep3-optsgd-maskgradient,cnl,60.0,0,0.000002,3,sgd,gradient,0.3140495867768595,0.5578034682080925,0.6859504132231404
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep3-optsgd-maskupdate,cnl,40.0,0,0.000002,3,sgd,update,0.6111111111111112,0.4595375722543353,0.38888888888888884
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep3-optsgd-maskgradient,cnl,40.0,0,0.000002,3,sgd,gradient,0.6111111111111112,0.4595375722543353,0.38888888888888884
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep3-optsgd-maskupdate,cnl,20.0,0,0.000002,3,sgd,update,0.2716049382716049,0.5390173410404624,0.7283950617283951
